number of nodes: 30 number of edges: 56
old mod: 0.4144477219097905 new mod: 0.4144477219097905
0	0	34348.0
0	1	8413.0
0	2	3171.0
0	3	6088.0
0	4	1743.0
0	6	1.0
1	0	8413.0
1	1	34992.0
1	2	1894.0
1	3	2348.0
1	4	6604.0
1	6	1.0
2	0	3171.0
2	1	1894.0
2	2	25662.0
2	3	5690.0
2	4	500.0
2	5	1.0
3	0	6088.0
3	1	2348.0
3	2	5690.0
3	3	16972.0
3	4	667.0
4	0	1743.0
4	1	6604.0
4	2	500.0
4	3	667.0
4	4	15246.0
5	2	1.0
5	5	8.0
6	0	1.0
6	1	1.0
6	6	2.0
7	7	4.0
8	8	4.0
9	9	4.0
10	10	2.0
11	11	2.0
12	12	2.0
13	13	2.0
14	14	2.0
15	15	2.0
16	16	2.0
17	17	2.0
18	18	2.0
19	19	2.0
20	20	2.0
21	21	2.0
22	22	2.0
23	23	2.0
24	24	2.0
25	25	2.0
26	26	2.0
27	27	2.0
28	28	2.0
29	29	2.0
