number of nodes: 278 number of edges: 2238
old mod: 0.6078931758874928 new mod: 0.6305087208492317
0	0	108928.0
0	1	2301.0
0	2	15019.0
0	3	2348.0
0	4	5406.0
0	5	4268.0
0	6	154.0
0	7	549.0
0	8	537.0
0	9	723.0
0	10	408.0
0	11	298.0
0	12	85.0
0	13	651.0
0	14	85.0
0	15	145.0
0	16	111.0
0	17	117.0
0	18	183.0
0	19	7.0
0	20	9.0
0	21	38.0
0	22	146.0
0	23	15.0
0	24	86.0
0	25	2.0
0	26	36.0
0	27	36.0
0	28	22.0
0	29	36.0
0	30	44.0
0	31	121.0
0	32	108.0
0	33	25.0
0	34	26.0
0	35	3.0
0	36	1.0
0	38	8.0
0	39	4.0
0	40	20.0
0	41	22.0
0	43	16.0
0	44	1.0
0	45	6.0
0	46	8.0
0	47	2.0
0	48	13.0
0	49	1.0
0	50	14.0
0	51	2.0
0	52	6.0
0	55	2.0
0	56	3.0
0	58	1.0
0	59	1.0
0	60	3.0
0	62	2.0
0	63	2.0
0	66	2.0
0	68	3.0
0	69	1.0
0	70	3.0
0	71	3.0
0	73	1.0
0	77	1.0
0	80	1.0
0	87	2.0
0	89	1.0
0	95	2.0
0	96	1.0
0	98	2.0
0	102	1.0
0	103	1.0
0	104	5.0
0	107	1.0
0	108	2.0
0	113	1.0
0	123	1.0
0	127	1.0
0	134	1.0
0	139	1.0
0	148	1.0
1	0	2301.0
1	1	53385.0
1	2	7985.0
1	3	718.0
1	4	547.0
1	5	469.0
1	6	445.0
1	7	107.0
1	8	258.0
1	9	410.0
1	10	495.0
1	11	160.0
1	12	121.0
1	13	249.0
1	14	100.0
1	15	125.0
1	16	221.0
1	17	17.0
1	18	125.0
1	19	44.0
1	20	69.0
1	21	23.0
1	22	8.0
1	23	27.0
1	24	8.0
1	25	83.0
1	26	14.0
1	27	4.0
1	28	11.0
1	29	47.0
1	30	2.0
1	31	30.0
1	32	2.0
1	33	11.0
1	34	4.0
1	35	10.0
1	36	5.0
1	37	3.0
1	38	19.0
1	39	1.0
1	40	4.0
1	41	17.0
1	42	12.0
1	43	1.0
1	45	1.0
1	46	3.0
1	48	5.0
1	49	2.0
1	50	1.0
1	52	4.0
1	53	1.0
1	56	2.0
1	57	2.0
1	61	3.0
1	62	1.0
1	65	2.0
1	69	3.0
1	71	1.0
1	72	1.0
1	73	2.0
1	74	3.0
1	77	1.0
1	80	2.0
1	84	1.0
1	88	2.0
1	92	1.0
1	94	1.0
1	96	1.0
1	99	1.0
1	101	1.0
1	104	1.0
1	111	3.0
1	113	1.0
1	128	1.0
1	138	1.0
2	0	15019.0
2	1	7985.0
2	2	130282.0
2	3	7631.0
2	4	4366.0
2	5	3011.0
2	6	117.0
2	7	1485.0
2	8	421.0
2	9	514.0
2	10	206.0
2	11	711.0
2	12	17.0
2	13	253.0
2	14	545.0
2	15	230.0
2	16	75.0
2	17	59.0
2	18	68.0
2	19	11.0
2	20	1.0
2	21	47.0
2	22	101.0
2	23	5.0
2	24	41.0
2	25	16.0
2	26	4.0
2	27	39.0
2	28	6.0
2	29	18.0
2	30	113.0
2	31	87.0
2	32	14.0
2	33	4.0
2	34	3.0
2	35	11.0
2	36	1.0
2	37	2.0
2	38	47.0
2	39	16.0
2	40	1.0
2	41	3.0
2	42	3.0
2	43	13.0
2	45	2.0
2	46	24.0
2	47	2.0
2	48	13.0
2	50	3.0
2	52	10.0
2	53	2.0
2	58	2.0
2	59	3.0
2	63	1.0
2	64	2.0
2	70	2.0
2	72	1.0
2	74	1.0
2	76	3.0
2	80	2.0
2	85	4.0
2	86	2.0
2	88	1.0
2	92	1.0
2	99	1.0
2	103	2.0
2	106	1.0
2	115	1.0
2	117	1.0
2	118	1.0
2	123	1.0
2	124	2.0
2	131	1.0
2	134	1.0
2	136	1.0
3	0	2348.0
3	1	718.0
3	2	7631.0
3	3	68838.0
3	4	544.0
3	5	1108.0
3	6	152.0
3	7	1060.0
3	8	211.0
3	9	264.0
3	10	101.0
3	11	338.0
3	12	16.0
3	13	111.0
3	14	109.0
3	15	38.0
3	16	35.0
3	17	1.0
3	18	121.0
3	19	115.0
3	21	3.0
3	22	193.0
3	23	59.0
3	24	9.0
3	25	7.0
3	26	4.0
3	27	48.0
3	28	41.0
3	29	12.0
3	30	8.0
3	31	13.0
3	32	27.0
3	33	38.0
3	34	10.0
3	35	1.0
3	37	3.0
3	38	25.0
3	39	1.0
3	40	2.0
3	41	11.0
3	42	1.0
3	43	5.0
3	44	5.0
3	45	7.0
3	46	25.0
3	49	3.0
3	50	11.0
3	51	1.0
3	56	4.0
3	59	1.0
3	60	1.0
3	61	2.0
3	70	2.0
3	75	3.0
3	81	1.0
3	84	3.0
3	89	1.0
3	102	1.0
3	103	1.0
3	105	1.0
3	106	1.0
3	109	2.0
3	117	1.0
3	119	1.0
4	0	5406.0
4	1	547.0
4	2	4366.0
4	3	544.0
4	4	42624.0
4	5	613.0
4	6	27.0
4	7	39.0
4	8	42.0
4	9	99.0
4	10	16.0
4	11	19.0
4	12	27.0
4	13	43.0
4	14	26.0
4	15	7.0
4	16	12.0
4	17	28.0
4	18	130.0
4	19	1.0
4	21	13.0
4	22	31.0
4	24	38.0
4	26	9.0
4	27	1.0
4	28	1.0
4	29	7.0
4	30	33.0
4	31	20.0
4	32	32.0
4	33	5.0
4	34	3.0
4	36	2.0
4	41	1.0
4	42	20.0
4	43	6.0
4	45	2.0
4	48	17.0
4	50	1.0
4	57	2.0
4	58	2.0
4	59	5.0
4	60	1.0
4	66	1.0
4	69	1.0
4	70	5.0
4	77	1.0
4	80	1.0
4	92	1.0
4	93	1.0
4	126	1.0
5	0	4268.0
5	1	469.0
5	2	3011.0
5	3	1108.0
5	4	613.0
5	5	26271.0
5	6	96.0
5	7	279.0
5	8	101.0
5	9	148.0
5	10	52.0
5	11	175.0
5	12	16.0
5	13	80.0
5	14	122.0
5	15	35.0
5	16	33.0
5	17	2.0
5	18	14.0
5	19	8.0
5	20	7.0
5	21	2.0
5	22	11.0
5	23	1.0
5	24	67.0
5	25	11.0
5	26	1.0
5	27	2.0
5	28	15.0
5	29	13.0
5	30	4.0
5	31	12.0
5	32	9.0
5	33	1.0
5	34	1.0
5	36	6.0
5	37	1.0
5	38	3.0
5	40	1.0
5	45	1.0
5	46	2.0
5	47	1.0
5	53	3.0
5	56	1.0
5	57	1.0
5	62	2.0
5	65	1.0
5	66	1.0
5	69	1.0
5	71	1.0
5	79	1.0
5	87	3.0
5	92	1.0
5	93	1.0
5	94	1.0
5	115	1.0
5	116	1.0
5	122	1.0
6	0	154.0
6	1	445.0
6	2	117.0
6	3	152.0
6	4	27.0
6	5	96.0
6	6	15212.0
6	7	290.0
6	8	50.0
6	9	265.0
6	10	30.0
6	11	15.0
6	12	30.0
6	13	97.0
6	14	8.0
6	15	58.0
6	16	27.0
6	18	14.0
6	19	10.0
6	20	3.0
6	21	4.0
6	22	21.0
6	23	3.0
6	24	1.0
6	25	63.0
6	26	8.0
6	27	1.0
6	28	29.0
6	29	6.0
6	30	2.0
6	31	1.0
6	33	3.0
6	36	1.0
6	38	8.0
6	39	1.0
6	40	6.0
6	41	1.0
6	44	2.0
6	47	6.0
6	50	5.0
6	53	1.0
6	54	2.0
6	55	2.0
6	56	2.0
6	67	1.0
6	76	2.0
6	79	3.0
6	80	1.0
6	81	1.0
6	99	1.0
6	111	1.0
6	121	1.0
6	122	1.0
6	133	1.0
7	0	549.0
7	1	107.0
7	2	1485.0
7	3	1060.0
7	4	39.0
7	5	279.0
7	6	290.0
7	7	8472.0
7	8	28.0
7	9	304.0
7	10	12.0
7	11	12.0
7	12	2.0
7	13	28.0
7	14	14.0
7	15	10.0
7	16	9.0
7	18	15.0
7	21	3.0
7	22	17.0
7	23	4.0
7	24	1.0
7	25	1.0
7	26	1.0
7	28	23.0
7	29	14.0
7	30	5.0
7	31	3.0
7	32	1.0
7	33	19.0
7	35	1.0
7	38	16.0
7	39	2.0
7	40	11.0
7	41	9.0
7	46	7.0
7	49	4.0
7	51	2.0
7	53	3.0
7	58	1.0
7	67	1.0
7	72	1.0
7	78	1.0
7	79	4.0
7	82	1.0
7	104	1.0
7	135	1.0
8	0	537.0
8	1	258.0
8	2	421.0
8	3	211.0
8	4	42.0
8	5	101.0
8	6	50.0
8	7	28.0
8	8	7794.0
8	9	93.0
8	10	26.0
8	11	61.0
8	12	66.0
8	13	54.0
8	14	173.0
8	15	26.0
8	16	77.0
8	17	2.0
8	18	18.0
8	19	138.0
8	22	22.0
8	23	22.0
8	24	3.0
8	25	5.0
8	27	6.0
8	28	4.0
8	29	27.0
8	30	8.0
8	31	16.0
8	32	17.0
8	33	52.0
8	34	13.0
8	36	1.0
8	37	6.0
8	38	17.0
8	40	6.0
8	41	11.0
8	43	4.0
8	45	5.0
8	46	8.0
8	48	1.0
8	50	3.0
8	53	3.0
8	56	2.0
8	58	1.0
8	62	3.0
8	66	1.0
8	70	1.0
8	71	2.0
8	75	1.0
8	85	1.0
8	92	2.0
8	104	1.0
9	0	723.0
9	1	410.0
9	2	514.0
9	3	264.0
9	4	99.0
9	5	148.0
9	6	265.0
9	7	304.0
9	8	93.0
9	9	12186.0
9	10	119.0
9	11	236.0
9	12	23.0
9	13	123.0
9	14	18.0
9	15	26.0
9	16	23.0
9	17	3.0
9	18	20.0
9	19	19.0
9	21	6.0
9	22	50.0
9	25	85.0
9	26	5.0
9	27	2.0
9	28	8.0
9	29	13.0
9	30	4.0
9	31	15.0
9	32	6.0
9	33	3.0
9	34	9.0
9	36	8.0
9	38	28.0
9	39	1.0
9	40	21.0
9	41	2.0
9	44	2.0
9	46	1.0
9	48	1.0
9	49	2.0
9	50	1.0
9	52	3.0
9	53	3.0
9	55	2.0
9	57	2.0
9	62	1.0
9	66	2.0
9	71	3.0
9	86	1.0
9	101	1.0
9	122	2.0
9	135	1.0
10	0	408.0
10	1	495.0
10	2	206.0
10	3	101.0
10	4	16.0
10	5	52.0
10	6	30.0
10	7	12.0
10	8	26.0
10	9	119.0
10	10	5882.0
10	11	20.0
10	12	48.0
10	13	12.0
10	14	3.0
10	15	222.0
10	16	38.0
10	17	1.0
10	18	16.0
10	19	2.0
10	20	23.0
10	22	6.0
10	23	3.0
10	25	6.0
10	26	24.0
10	28	13.0
10	29	12.0
10	32	4.0
10	33	1.0
10	34	7.0
10	35	2.0
10	36	1.0
10	40	5.0
10	41	4.0
10	43	1.0
10	45	1.0
10	47	1.0
10	52	2.0
10	63	2.0
10	66	1.0
10	77	2.0
10	80	1.0
10	90	1.0
10	105	1.0
10	155	1.0
11	0	298.0
11	1	160.0
11	2	711.0
11	3	338.0
11	4	19.0
11	5	175.0
11	6	15.0
11	7	12.0
11	8	61.0
11	9	236.0
11	10	20.0
11	11	5566.0
11	12	21.0
11	13	60.0
11	14	37.0
11	15	23.0
11	16	34.0
11	18	56.0
11	19	3.0
11	20	1.0
11	22	11.0
11	23	3.0
11	24	1.0
11	25	14.0
11	26	16.0
11	27	1.0
11	28	13.0
11	29	9.0
11	31	12.0
11	32	3.0
11	33	16.0
11	34	3.0
11	35	11.0
11	37	2.0
11	38	2.0
11	41	11.0
11	45	6.0
11	49	1.0
11	54	2.0
11	57	2.0
11	61	1.0
11	66	1.0
11	80	1.0
11	92	1.0
11	96	2.0
11	97	1.0
11	104	1.0
12	0	85.0
12	1	121.0
12	2	17.0
12	3	16.0
12	4	27.0
12	5	16.0
12	6	30.0
12	7	2.0
12	8	66.0
12	9	23.0
12	10	48.0
12	11	21.0
12	12	5389.0
12	13	16.0
12	14	3.0
12	15	9.0
12	16	61.0
12	18	15.0
12	19	4.0
12	22	1.0
12	23	21.0
12	26	5.0
12	29	9.0
12	31	10.0
12	33	21.0
12	34	5.0
12	38	3.0
12	41	1.0
12	42	5.0
12	43	2.0
12	45	6.0
12	46	1.0
12	49	1.0
12	60	1.0
12	63	1.0
12	67	2.0
12	68	6.0
12	77	2.0
12	91	2.0
12	105	1.0
12	108	1.0
12	110	1.0
13	0	651.0
13	1	249.0
13	2	253.0
13	3	111.0
13	4	43.0
13	5	80.0
13	6	97.0
13	7	28.0
13	8	54.0
13	9	123.0
13	10	12.0
13	11	60.0
13	12	16.0
13	13	5390.0
13	14	26.0
13	15	16.0
13	16	4.0
13	17	1.0
13	18	25.0
13	19	15.0
13	20	1.0
13	21	2.0
13	22	36.0
13	23	8.0
13	24	2.0
13	25	3.0
13	26	4.0
13	27	3.0
13	28	30.0
13	29	12.0
13	30	2.0
13	31	5.0
13	32	5.0
13	33	4.0
13	35	1.0
13	36	2.0
13	37	3.0
13	38	11.0
