number of nodes: 233 number of edges: 1057
old mod: 0.5846347376544865 new mod: 0.6046082564777375
0	0	2847800.0
0	1	494860.0
0	2	360917.0
0	3	43761.0
0	4	1893.0
0	5	26411.0
0	6	9057.0
0	7	12426.0
0	8	129707.0
0	9	5190.0
0	10	13298.0
0	11	8392.0
0	12	3253.0
0	13	50359.0
0	14	8325.0
0	15	9537.0
0	16	5900.0
0	17	504.0
0	18	3365.0
0	19	375.0
0	20	423.0
0	21	33.0
0	22	237.0
0	23	30.0
0	24	1184.0
0	25	216.0
0	26	6.0
0	27	4.0
0	28	13.0
0	29	14.0
0	30	8.0
0	31	1.0
0	32	4.0
0	33	5.0
0	34	1.0
0	35	2.0
0	36	1.0
0	37	1.0
0	38	2.0
0	40	1.0
0	42	1.0
0	43	2.0
0	45	1.0
0	47	3.0
0	48	1.0
0	51	1.0
0	55	1.0
0	57	2.0
0	58	1.0
0	59	1.0
0	60	1.0
0	61	1.0
0	62	1.0
0	63	2.0
0	71	1.0
0	72	1.0
0	79	1.0
1	0	494860.0
1	1	3612568.0
1	2	381501.0
1	3	183990.0
1	4	9451.0
1	5	91187.0
1	6	38325.0
1	7	60516.0
1	8	345717.0
1	9	17849.0
1	10	46513.0
1	11	19205.0
1	12	15542.0
1	13	91120.0
1	14	35041.0
1	15	29698.0
1	16	16620.0
1	17	2155.0
1	18	1376.0
1	19	2845.0
1	20	1614.0
1	21	266.0
1	22	1067.0
1	23	381.0
1	24	1501.0
1	25	531.0
1	26	42.0
1	27	104.0
1	28	15.0
1	29	19.0
1	30	15.0
1	32	7.0
1	33	7.0
1	34	5.0
1	35	4.0
1	37	2.0
1	38	4.0
1	40	3.0
1	41	4.0
1	42	5.0
1	43	6.0
1	44	2.0
1	45	5.0
1	46	1.0
1	48	4.0
1	49	2.0
1	50	1.0
1	51	1.0
1	52	2.0
1	53	1.0
1	54	2.0
1	56	1.0
1	57	2.0
1	59	1.0
1	60	2.0
1	62	2.0
1	63	1.0
1	64	1.0
1	70	2.0
1	71	1.0
1	74	1.0
1	75	1.0
1	76	1.0
1	77	1.0
1	79	2.0
1	82	1.0
1	93	1.0
2	0	360917.0
2	1	381501.0
2	2	1166538.0
2	3	73996.0
2	4	5491.0
2	5	20064.0
2	6	11393.0
2	7	17270.0
2	8	95076.0
2	9	7359.0
2	10	16792.0
2	11	7437.0
2	12	6265.0
2	13	37030.0
2	14	12631.0
2	15	11467.0
2	16	5232.0
2	17	1083.0
2	18	134.0
2	19	582.0
2	20	509.0
2	21	105.0
2	22	388.0
2	23	16.0
2	24	315.0
2	25	198.0
2	26	3.0
2	27	40.0
2	28	4.0
2	30	5.0
2	32	1.0
2	33	1.0
2	38	1.0
2	42	1.0
2	43	1.0
2	45	1.0
2	52	1.0
2	62	1.0
2	63	1.0
2	68	1.0
3	0	43761.0
3	1	183990.0
3	2	73996.0
3	3	4804779.0
3	4	833.0
3	5	2339.0
3	6	13667.0
3	7	10306.0
3	8	52145.0
3	9	744.0
3	10	7350.0
3	11	544.0
3	12	49469.0
3	13	1810.0
3	14	2897.0
3	15	1385.0
3	16	1072.0
3	17	168.0
3	18	400.0
3	19	11.0
3	20	17.0
3	21	21.0
3	22	16.0
3	23	5.0
3	24	37.0
3	25	17.0
3	26	25.0
3	28	1.0
3	36	5.0
3	41	2.0
4	0	1893.0
4	1	9451.0
4	2	5491.0
4	3	833.0
4	4	168203.0
4	5	270.0
4	6	400.0
4	7	466.0
4	8	3918.0
4	9	232.0
4	10	296.0
4	11	64.0
4	12	56.0
4	13	185.0
4	14	352.0
4	15	211.0
4	16	68.0
4	17	183.0
4	18	45.0
4	19	20.0
4	20	2.0
4	23	4.0
4	24	13.0
4	25	2.0
4	38	1.0
4	41	2.0
4	68	1.0
5	0	26411.0
5	1	91187.0
5	2	20064.0
5	3	2339.0
5	4	270.0
5	5	562811.0
5	6	960.0
5	7	1194.0
5	8	18753.0
5	9	433.0
5	10	744.0
5	11	499.0
5	12	154.0
5	13	2802.0
5	14	625.0
5	15	671.0
5	16	246.0
5	17	17.0
5	18	103.0
5	19	20.0
5	20	21.0
5	21	9.0
5	22	9.0
5	23	2.0
5	24	9.0
5	25	9.0
5	27	2.0
5	28	6.0
6	0	9057.0
6	1	38325.0
6	2	11393.0
6	3	13667.0
6	4	400.0
6	5	960.0
6	6	591462.0
6	7	1672.0
6	8	10874.0
6	9	1248.0
6	10	1341.0
6	11	119.0
6	12	816.0
6	13	478.0
6	14	437.0
6	15	417.0
6	16	238.0
6	17	100.0
6	18	169.0
6	19	92.0
6	20	12.0
6	21	11.0
6	22	33.0
6	23	37.0
6	24	3.0
6	25	6.0
6	26	1.0
6	27	7.0
6	28	2.0
6	43	2.0
6	55	2.0
7	0	12426.0
7	1	60516.0
7	2	17270.0
7	3	10306.0
7	4	466.0
7	5	1194.0
7	6	1672.0
7	7	633176.0
7	8	12736.0
7	9	805.0
7	10	3675.0
7	11	439.0
7	12	387.0
7	13	1232.0
7	14	2705.0
7	15	2038.0
7	16	853.0
7	17	41.0
7	18	109.0
7	19	11.0
7	20	27.0
7	21	6.0
7	22	12.0
7	23	2.0
7	24	12.0
7	25	10.0
7	41	1.0
7	72	1.0
8	0	129707.0
8	1	345717.0
8	2	95076.0
8	3	52145.0
8	4	3918.0
8	5	18753.0
8	6	10874.0
8	7	12736.0
8	8	1058209.0
8	9	6348.0
8	10	9137.0
8	11	2656.0
8	12	3684.0
8	13	26028.0
8	14	9286.0
8	15	7742.0
8	16	4532.0
8	17	3407.0
8	18	1266.0
8	19	264.0
8	20	127.0
8	21	200.0
8	22	112.0
8	23	97.0
8	24	214.0
8	25	64.0
8	26	3.0
8	27	2.0
8	28	3.0
8	30	2.0
8	31	1.0
8	32	1.0
8	35	1.0
8	37	1.0
8	39	1.0
8	41	1.0
8	43	1.0
8	44	1.0
8	56	3.0
8	58	1.0
8	59	1.0
8	61	1.0
8	68	1.0
8	79	1.0
9	0	5190.0
9	1	17849.0
9	2	7359.0
9	3	744.0
9	4	232.0
9	5	433.0
9	6	1248.0
9	7	805.0
9	8	6348.0
9	9	536984.0
9	10	388.0
9	11	113.0
9	12	46.0
9	13	225.0
9	14	652.0
9	15	276.0
9	16	231.0
9	17	37.0
9	18	104.0
9	19	1.0
9	20	3.0
9	21	2.0
9	22	6.0
9	23	2.0
9	24	1.0
10	0	13298.0
10	1	46513.0
10	2	16792.0
10	3	7350.0
10	4	296.0
10	5	744.0
10	6	1341.0
10	7	3675.0
10	8	9137.0
10	9	388.0
10	10	726828.0
10	11	309.0
10	12	296.0
10	13	696.0
10	14	1361.0
10	15	598.0
10	16	1008.0
10	17	35.0
10	18	243.0
10	19	9.0
10	20	31.0
10	21	15.0
10	22	25.0
10	24	4.0
10	25	5.0
11	0	8392.0
11	1	19205.0
11	2	7437.0
11	3	544.0
11	4	64.0
11	5	499.0
11	6	119.0
11	7	439.0
11	8	2656.0
11	9	113.0
11	10	309.0
