Number of Nodes: 77 Number of Edges: 414
Old Modulairty: -6.039046004050363E-4 New Modularity: 0.8259163442539899
0	0	33278.0
0	1	108.0
0	2	58.0
0	3	4.0
0	4	1.0
0	6	625.0
0	8	1.0
0	9	202.0
0	15	154.0
0	16	40.0
0	24	13.0
0	30	18.0
0	31	22.0
0	46	4.0
0	47	5.0
0	50	4.0
0	56	3.0
0	57	3.0
0	64	2.0
0	65	2.0
0	66	2.0
1	0	108.0
1	1	17126.0
1	2	2.0
1	7	1.0
1	8	291.0
1	15	28.0
1	16	4.0
1	24	12.0
1	25	25.0
1	31	2.0
1	34	16.0
1	41	8.0
1	46	2.0
1	47	3.0
1	51	6.0
1	67	3.0
1	73	2.0
2	0	58.0
2	1	2.0
2	2	20224.0
2	4	22.0
2	5	887.0
2	6	4.0
2	10	280.0
2	11	233.0
2	15	3.0
2	21	40.0
2	24	1.0
2	31	1.0
2	35	11.0
2	44	5.0
2	49	6.0
2	60	3.0
3	0	4.0
3	3	4856.0
3	6	3.0
3	7	5.0
3	13	82.0
3	14	137.0
3	15	28.0
3	17	35.0
3	18	23.0
3	22	32.0
3	23	23.0
3	24	1.0
3	27	10.0
3	28	18.0
3	29	27.0
3	32	13.0
3	37	16.0
3	38	9.0
3	45	12.0
3	48	1.0
3	52	1.0
3	68	2.0
3	74	2.0
4	0	1.0
4	2	22.0
4	4	4728.0
4	6	6.0
4	19	38.0
4	24	8.0
4	26	20.0
4	33	2.0
4	36	11.0
4	39	6.0
4	42	10.0
4	43	8.0
4	53	3.0
4	54	3.0
4	55	3.0
4	62	3.0
4	63	3.0
4	69	2.0
4	70	2.0
4	71	2.0
5	2	887.0
5	5	33086.0
5	10	3.0
5	11	1.0
5	21	14.0
5	60	1.0
6	0	625.0
6	2	4.0
6	3	3.0
6	4	6.0
6	6	16218.0
6	9	462.0
6	12	4.0
6	15	18.0
6	16	12.0
6	20	27.0
6	24	3.0
6	30	7.0
6	31	2.0
6	33	11.0
6	37	3.0
6	46	1.0
6	57	1.0
6	65	2.0
6	66	1.0
6	72	2.0
7	1	1.0
7	3	5.0
7	7	3814.0
7	40	10.0
7	48	8.0
7	58	6.0
7	59	4.0
8	0	1.0
8	1	291.0
8	8	11200.0
8	25	1.0
8	34	1.0
9	0	202.0
9	6	462.0
9	9	8428.0
9	15	3.0
9	16	9.0
9	46	1.0
10	2	280.0
10	5	3.0
10	10	1898.0
10	11	15.0
10	35	7.0
10	44	4.0
10	49	2.0
11	2	233.0
11	5	1.0
11	10	15.0
11	11	2972.0
12	6	4.0
12	12	378.0
12	61	4.0
12	75	2.0
12	76	2.0
13	3	82.0
13	13	792.0
13	14	22.0
13	18	4.0
13	22	56.0
13	38	1.0
13	68	1.0
14	3	137.0
14	13	22.0
14	14	1900.0
14	17	114.0
14	18	5.0
14	22	4.0
14	27	1.0
14	28	1.0
14	32	1.0
14	37	3.0
15	0	154.0
15	1	28.0
15	2	3.0
15	3	28.0
15	6	18.0
15	9	3.0
15	15	870.0
15	16	4.0
15	24	2.0
15	30	2.0
15	31	4.0
15	46	1.0
15	47	3.0
16	0	40.0
16	1	4.0
16	6	12.0
16	9	9.0
16	15	4.0
16	16	1040.0
16	30	4.0
16	46	1.0
17	3	35.0
17	14	114.0
17	17	392.0
17	22	3.0
17	28	1.0
18	3	23.0
18	13	4.0
18	14	5.0
18	18	254.0
18	22	4.0
18	32	5.0
18	38	6.0
19	4	38.0
19	19	360.0
19	26	2.0
19	39	2.0
19	43	2.0
19	53	1.0
19	55	3.0
20	6	27.0
20	20	520.0
21	2	40.0
21	5	14.0
21	21	258.0
22	3	32.0
22	13	56.0
22	14	4.0
22	17	3.0
22	18	4.0
22	22	326.0
22	38	2.0
23	3	23.0
23	23	256.0
23	27	1.0
24	0	13.0
24	1	12.0
24	2	1.0
24	3	1.0
24	4	8.0
24	6	3.0
24	15	2.0
24	24	44.0
24	47	1.0
24	64	1.0
25	1	25.0
25	8	1.0
25	25	272.0
26	4	20.0
26	19	2.0
26	26	118.0
27	3	10.0
27	14	1.0
27	23	1.0
27	27	36.0
27	28	25.0
27	37	1.0
27	52	4.0
28	3	18.0
28	14	1.0
28	17	1.0
28	27	25.0
28	28	128.0
28	37	1.0
28	52	1.0
29	3	27.0
29	29	168.0
29	45	1.0
30	0	18.0
30	6	7.0
30	15	2.0
30	16	4.0
30	30	92.0
30	31	3.0
30	46	1.0
31	0	22.0
31	1	2.0
31	2	1.0
31	6	2.0
31	15	4.0
31	30	3.0
31	31	88.0
32	3	13.0
32	14	1.0
32	18	5.0
32	32	74.0
33	4	2.0
33	6	11.0
33	33	62.0
34	1	16.0
34	8	1.0
34	34	94.0
34	41	1.0
35	2	11.0
35	10	7.0
35	35	58.0
36	4	11.0
36	36	78.0
37	3	16.0
37	6	3.0
37	14	3.0
37	27	1.0
37	28	1.0
37	37	40.0
38	3	9.0
38	13	1.0
38	18	6.0
38	22	2.0
38	38	36.0
39	4	6.0
39	19	2.0
39	39	8.0
39	62	2.0
40	7	10.0
40	40	48.0
41	1	8.0
41	34	1.0
41	41	54.0
42	4	10.0
42	42	38.0
43	4	8.0
43	19	2.0
43	43	36.0
44	2	5.0
44	10	4.0
44	44	14.0
44	49	1.0
45	3	12.0
45	29	1.0
45	45	30.0
46	0	4.0
46	1	2.0
46	6	1.0
46	9	1.0
46	15	1.0
46	16	1.0
46	30	1.0
46	46	6.0
46	66	1.0
47	0	5.0
47	1	3.0
47	15	3.0
47	24	1.0
47	47	6.0
48	3	1.0
48	7	8.0
48	48	38.0
49	2	6.0
49	10	2.0
49	44	1.0
49	49	6.0
50	0	4.0
50	50	6.0
50	56	2.0
51	1	6.0
51	51	28.0
52	3	1.0
52	27	4.0
52	28	1.0
53	4	3.0
53	19	1.0
53	53	4.0
