number of nodes: 125 number of edges: 4687
old mod: 0.3284158651826969 new mod: 0.36169160528102295
0	0	9184.0
0	1	307.0
0	2	479.0
0	3	1551.0
0	4	160.0
0	5	15.0
0	6	24.0
0	7	180.0
0	8	17.0
0	9	28.0
0	10	443.0
0	11	44.0
0	12	298.0
0	13	27.0
0	14	814.0
0	15	23.0
0	16	22.0
0	17	234.0
0	18	309.0
0	19	7.0
0	20	7.0
0	21	45.0
0	22	21.0
0	23	32.0
0	24	21.0
0	25	195.0
0	26	20.0
0	27	16.0
0	28	35.0
0	29	33.0
0	30	26.0
0	31	22.0
0	32	8.0
0	33	12.0
0	34	222.0
0	35	3.0
0	36	53.0
0	37	30.0
0	38	16.0
0	39	104.0
0	40	13.0
0	41	13.0
0	42	25.0
0	43	14.0
0	44	18.0
0	45	7.0
0	46	23.0
0	47	24.0
0	48	15.0
0	49	14.0
0	50	4.0
0	51	16.0
0	52	26.0
0	53	21.0
0	54	59.0
0	55	10.0
0	56	8.0
0	57	19.0
0	58	7.0
0	59	24.0
0	60	10.0
0	61	11.0
0	62	15.0
0	63	4.0
0	64	13.0
0	65	10.0
0	66	9.0
0	67	17.0
0	68	11.0
0	69	15.0
0	70	12.0
0	71	5.0
0	72	6.0
0	73	13.0
0	74	9.0
0	75	5.0
0	76	3.0
0	77	4.0
0	78	9.0
0	79	8.0
0	80	15.0
0	81	14.0
0	82	15.0
0	83	4.0
0	84	13.0
0	85	7.0
0	86	12.0
0	87	7.0
0	88	11.0
0	89	3.0
0	90	8.0
0	91	7.0
0	92	4.0
0	93	21.0
0	94	6.0
0	95	5.0
0	96	6.0
0	97	4.0
0	98	15.0
0	99	22.0
0	100	10.0
0	101	2.0
0	102	6.0
0	103	9.0
0	104	5.0
0	105	3.0
0	106	6.0
0	107	13.0
0	108	18.0
0	109	7.0
0	110	4.0
0	111	14.0
0	112	23.0
0	113	2.0
0	114	16.0
0	115	5.0
0	116	5.0
0	117	7.0
0	118	11.0
0	119	13.0
0	120	7.0
0	121	6.0
0	122	2.0
0	123	4.0
0	124	8.0
1	0	307.0
1	1	1184.0
1	2	139.0
1	3	278.0
1	4	38.0
1	5	3.0
1	6	9.0
1	7	37.0
1	8	4.0
1	9	8.0
1	10	104.0
1	11	13.0
1	12	63.0
1	13	3.0
1	14	162.0
1	15	3.0
1	16	8.0
1	17	62.0
1	18	92.0
1	19	1.0
1	20	1.0
1	21	12.0
1	22	4.0
1	23	11.0
1	24	3.0
1	25	45.0
1	26	2.0
1	27	5.0
1	28	9.0
1	29	7.0
1	30	7.0
1	31	4.0
1	32	3.0
1	33	2.0
1	34	43.0
1	35	2.0
1	36	18.0
1	37	8.0
1	38	3.0
1	39	26.0
1	40	5.0
1	41	2.0
1	42	8.0
1	43	5.0
1	44	5.0
1	45	3.0
1	46	5.0
1	47	10.0
1	48	3.0
1	49	3.0
1	51	5.0
1	52	4.0
1	53	4.0
1	54	18.0
1	55	3.0
1	56	1.0
1	57	1.0
1	58	1.0
1	59	3.0
1	60	1.0
1	61	1.0
1	62	1.0
1	64	2.0
1	65	3.0
1	66	3.0
1	67	4.0
1	69	1.0
1	71	2.0
1	72	1.0
1	73	4.0
1	74	2.0
1	75	2.0
1	77	3.0
1	79	1.0
1	80	5.0
1	81	5.0
1	82	3.0
1	83	2.0
1	84	4.0
1	85	3.0
1	86	3.0
1	87	1.0
1	88	4.0
1	89	2.0
1	90	2.0
1	91	1.0
1	92	2.0
1	93	2.0
1	95	2.0
1	96	3.0
1	97	3.0
1	98	8.0
1	99	4.0
1	100	1.0
1	101	2.0
1	102	3.0
1	103	2.0
1	104	1.0
1	106	2.0
1	107	1.0
1	108	1.0
1	109	1.0
1	110	1.0
1	111	2.0
1	112	10.0
1	113	1.0
1	114	5.0
1	115	3.0
1	116	2.0
1	117	3.0
1	119	2.0
1	120	3.0
1	121	2.0
1	122	1.0
1	123	2.0
1	124	3.0
2	0	479.0
2	1	139.0
2	2	2258.0
2	3	486.0
2	4	65.0
2	5	6.0
2	6	8.0
2	7	78.0
2	8	12.0
2	9	16.0
2	10	180.0
2	11	20.0
2	12	98.0
2	13	2.0
2	14	262.0
2	15	10.0
2	16	7.0
2	17	96.0
2	18	156.0
2	19	2.0
2	20	5.0
2	21	17.0
2	22	10.0
2	23	15.0
2	24	2.0
2	25	81.0
2	26	8.0
2	27	9.0
2	28	13.0
2	29	12.0
2	30	13.0
2	31	7.0
2	32	6.0
2	33	6.0
2	34	89.0
2	35	1.0
2	36	27.0
2	37	6.0
2	38	1.0
2	39	45.0
2	40	3.0
2	41	1.0
2	42	12.0
2	43	5.0
2	44	7.0
2	45	4.0
2	46	9.0
2	47	14.0
2	48	1.0
2	49	6.0
2	51	6.0
2	52	10.0
2	53	8.0
2	54	35.0
2	55	4.0
2	56	4.0
2	57	3.0
2	58	3.0
2	59	15.0
2	60	6.0
2	61	5.0
2	62	10.0
2	63	2.0
2	64	5.0
2	65	4.0
2	66	2.0
2	67	4.0
2	68	4.0
2	70	3.0
2	71	4.0
2	72	4.0
2	73	13.0
2	74	3.0
2	75	1.0
2	76	1.0
2	77	1.0
2	78	2.0
2	79	3.0
2	80	2.0
2	81	6.0
2	82	2.0
2	83	2.0
2	84	6.0
2	85	4.0
2	86	6.0
2	88	7.0
2	89	1.0
2	90	2.0
2	91	3.0
2	93	6.0
2	94	3.0
2	95	1.0
2	96	2.0
2	97	3.0
2	98	11.0
2	99	4.0
2	101	1.0
2	102	7.0
2	103	3.0
2	105	1.0
2	106	2.0
2	107	6.0
2	108	3.0
2	109	7.0
2	110	1.0
2	111	3.0
2	112	9.0
2	113	4.0
2	114	7.0
2	115	4.0
2	116	2.0
2	117	2.0
2	118	4.0
2	119	2.0
2	120	3.0
2	121	2.0
2	122	3.0
2	123	5.0
2	124	2.0
3	0	1551.0
3	1	278.0
3	2	486.0
3	3	6104.0
3	4	163.0
3	5	16.0
3	6	19.0
3	7	162.0
3	8	26.0
3	9	27.0
3	10	468.0
3	11	42.0
3	12	252.0
3	13	23.0
3	14	693.0
3	15	21.0
3	16	26.0
3	17	207.0
