number of nodes: 40 number of edges: 1288
old mod: 0.36169160528102295 new mod: 0.3653255828925421
0	0	9184.0
0	1	358.0
0	2	488.0
0	3	1551.0
0	4	175.0
0	5	36.0
0	6	214.0
0	7	145.0
0	8	154.0
0	9	493.0
0	10	109.0
0	11	358.0
0	12	27.0
0	13	829.0
0	14	23.0
0	15	26.0
0	16	244.0
0	17	335.0
0	18	25.0
0	19	21.0
0	20	244.0
0	21	42.0
0	22	26.0
0	23	46.0
0	24	12.0
0	25	276.0
0	26	3.0
0	27	125.0
0	28	56.0
0	29	61.0
0	30	69.0
0	31	90.0
0	32	54.0
0	33	23.0
0	34	5.0
0	35	19.0
0	36	11.0
0	37	21.0
0	38	17.0
0	39	46.0
1	0	358.0
1	1	1350.0
1	2	155.0
1	3	320.0
1	4	46.0
1	5	7.0
1	6	55.0
1	7	45.0
1	8	50.0
1	9	135.0
1	10	40.0
1	11	85.0
1	12	3.0
1	13	190.0
1	14	6.0
1	15	10.0
1	16	70.0
1	17	112.0
1	18	6.0
1	19	3.0
1	20	61.0
1	21	7.0
1	22	8.0
1	23	13.0
1	24	2.0
1	25	68.0
1	26	2.0
1	27	40.0
1	28	13.0
1	29	21.0
1	30	23.0
1	31	26.0
1	32	4.0
1	33	1.0
1	34	3.0
1	35	8.0
1	36	5.0
1	37	3.0
1	38	5.0
1	39	18.0
2	0	488.0
2	1	155.0
2	2	2296.0
2	3	497.0
2	4	68.0
2	5	11.0
2	6	94.0
2	7	67.0
2	8	67.0
2	9	204.0
2	10	49.0
2	11	121.0
2	12	2.0
2	13	269.0
2	14	10.0
2	15	7.0
2	16	102.0
2	17	179.0
2	18	11.0
2	19	2.0
2	20	102.0
2	21	15.0
2	22	13.0
2	23	20.0
2	24	7.0
2	25	113.0
2	26	1.0
2	27	53.0
2	28	7.0
2	29	36.0
2	30	34.0
2	31	41.0
2	32	22.0
2	33	11.0
2	34	4.0
2	35	10.0
2	36	7.0
2	37	6.0
2	38	5.0
2	39	18.0
3	0	1551.0
3	1	320.0
3	2	497.0
3	3	6104.0
3	4	174.0
3	5	30.0
3	6	195.0
3	7	143.0
3	8	138.0
3	9	510.0
3	10	106.0
3	11	308.0
3	12	23.0
3	13	701.0
3	14	21.0
3	15	30.0
3	16	217.0
3	17	338.0
3	18	18.0
3	19	13.0
3	20	200.0
3	21	37.0
3	22	28.0
3	23	42.0
3	24	11.0
3	25	245.0
3	26	5.0
3	27	135.0
3	28	50.0
3	29	63.0
3	30	73.0
3	31	86.0
3	32	34.0
3	33	30.0
3	34	6.0
3	35	18.0
3	36	9.0
3	37	17.0
